# Pu238In Pu239In Pu241In Pu242In Am241In Pu240In cPu238In cPu239In cPu240In cPu241In cPu242In cAm241In cPu238Out cPu239Out cPu240Out cPu241Out cPu242Out cAm241Out MAIn MAOut AmIn AmOut NpIn NpOut CmIn CmOut PuIn PuOut FissileIn FissileOut Pu238Out Pu239Out Pu240Out Pu241Out Pu242Out Am241Out tds_1__n__iter__
4.341002751e+00 5.928992613e+01 2.044790479e+01 1.124993856e+00 3.760892230e-01 1.442008324e+01 2.044000000e-03 2.836000000e-02 6.895000000e-03 8.882000000e-03 5.380000000e-04 1.075000000e-03 2.003000000e-03 1.130000000e-02 8.256000000e-03 5.414000000e-03 3.563000000e-03 4.710000000e-04 1.100000000e-01 2.500000000e-01 1.100000000e-01 1.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 8.000000000e-02 4.779400000e-02 3.100700000e-02 7.792191488e-01 5.390395717e-01 6.459831651e-02 3.644338375e-01 2.662624569e-01 1.746057342e-01 1.149095366e-01 1.519011836e-02 1728 
3.080893134e+00 4.699997323e+01 1.597222777e+01 9.235927197e+00 2.120385132e+00 2.259059354e+01 2.772000000e-03 4.296000000e-02 2.064000000e-02 1.326000000e-02 8.442000000e-03 3.270000000e-03 3.714000000e-03 2.261000000e-02 1.788000000e-02 1.088000000e-02 1.022000000e-02 1.893000000e-03 3.300000000e-01 5.800000000e-01 3.300000000e-01 4.000000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.600000000e-01 9.134400000e-02 6.719700000e-02 6.154755649e-01 4.983853446e-01 5.527032457e-02 3.364733545e-01 2.660833073e-01 1.619119901e-01 1.520901231e-01 2.817090049e-02 1729 
3.229554239e-01 4.947161376e+01 1.055524491e+01 2.132570731e+00 1.867794476e+00 3.564982070e+01 3.430000000e-04 5.336000000e-02 3.844000000e-02 1.034000000e-02 2.300000000e-03 3.051000000e-03 1.887000000e-03 2.926000000e-02 3.168000000e-02 1.377000000e-02 4.970000000e-03 2.218000000e-03 3.100000000e-01 4.800000000e-01 3.100000000e-01 3.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 1.078340000e-01 8.378500000e-02 5.907227776e-01 5.135764158e-01 2.252193113e-02 3.492271886e-01 3.781106403e-01 1.643492272e-01 5.931849376e-02 2.647251895e-02 1730 
2.261805995e+00 4.210876533e+01 2.179077234e+01 7.136341749e+00 8.157239203e-01 2.588659067e+01 1.851000000e-03 3.500000000e-02 2.151000000e-02 1.645000000e-02 5.932000000e-03 2.336000000e-03 2.832000000e-03 1.885000000e-02 1.623000000e-02 1.115000000e-02 8.913000000e-03 1.662000000e-03 2.300000000e-01 5.300000000e-01 2.300000000e-01 3.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 8.307900000e-02 5.963700000e-02 6.192900733e-01 5.030434126e-01 4.748729815e-02 3.160789443e-01 2.721464862e-01 1.869644684e-01 1.494541979e-01 2.786860506e-02 1731 
1.859884887e-01 4.768984450e+01 1.531668410e+01 3.671650611e+00 2.922101601e+00 3.021373070e+01 1.740000000e-04 4.542000000e-02 2.877000000e-02 1.325000000e-02 3.497000000e-03 4.111000000e-03 2.258000000e-03 2.444000000e-02 2.320000000e-02 1.260000000e-02 6.383000000e-03 2.344000000e-03 4.100000000e-01 5.600000000e-01 4.100000000e-01 4.000000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 9.522200000e-02 7.122500000e-02 6.161391275e-01 5.200421200e-01 3.170235170e-02 3.431379431e-01 3.257283257e-01 1.769041769e-01 8.961740962e-02 3.290979291e-02 1732 
2.875822109e+00 5.095134531e+01 1.243678051e+01 6.816796302e+00 3.661598798e-01 2.655309588e+01 2.495000000e-03 4.491000000e-02 2.340000000e-02 9.956000000e-03 6.009000000e-03 1.326000000e-03 2.702000000e-03 2.257000000e-02 2.001000000e-02 1.066000000e-02 7.641000000e-03 1.295000000e-03 1.300000000e-01 4.600000000e-01 1.300000000e-01 3.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.809600000e-02 6.487800000e-02 6.227978569e-01 5.121921144e-01 4.164739973e-02 3.478837202e-01 3.084250439e-01 1.643083942e-01 1.177749006e-01 1.996054132e-02 1733 
3.475351726e+00 5.960650167e+01 1.404794401e+01 8.857483101e+00 1.975843192e+00 1.203687630e+01 2.215000000e-03 3.859000000e-02 7.792000000e-03 8.261000000e-03 5.735000000e-03 2.109000000e-03 2.612000000e-03 1.634000000e-02 1.096000000e-02 6.563000000e-03 6.805000000e-03 8.720000000e-04 2.100000000e-01 4.300000000e-01 2.100000000e-01 2.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 6.470200000e-02 4.415200000e-02 7.241043554e-01 5.187307483e-01 5.915926798e-02 3.700851604e-01 2.482333756e-01 1.486455880e-01 1.541266534e-01 1.974995470e-02 1734 
1.075564883e+00 5.722171532e+01 8.610471611e+00 2.686091707e+00 2.896397156e+00 2.750975932e+01 9.140000000e-04 4.938000000e-02 2.373000000e-02 6.748000000e-03 2.318000000e-03 3.172000000e-03 2.259000000e-03 2.425000000e-02 2.125000000e-02 1.021000000e-02 4.510000000e-03 1.618000000e-03 3.200000000e-01 4.200000000e-01 3.200000000e-01 2.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 8.626200000e-02 6.409700000e-02 6.506688924e-01 5.376226656e-01 3.524345913e-02 3.783328393e-01 3.315287767e-01 1.592898264e-01 7.036210743e-02 2.524299109e-02 1735 
4.404181879e+00 4.216749764e+01 1.741493956e+01 1.718617588e+00 1.300072822e-01 3.416475605e+01 4.213000000e-03 4.098000000e-02 3.320000000e-02 1.537000000e-02 1.670000000e-03 1.677000000e-03 4.231000000e-03 2.319000000e-02 2.488000000e-02 1.387000000e-02 5.413000000e-03 1.855000000e-03 1.700000000e-01 4.500000000e-01 1.700000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 9.711000000e-02 7.343900000e-02 5.802697971e-01 5.046365010e-01 5.761244026e-02 3.157722736e-01 3.387845695e-01 1.888642275e-01 7.370743066e-02 2.525905854e-02 1736 
1.351870518e+00 5.068828483e+01 1.689381626e+01 2.240545390e+00 3.469381141e+00 2.535610187e+01 1.053000000e-03 4.009000000e-02 2.005000000e-02 1.214000000e-02 1.772000000e-03 3.960000000e-03 2.788000000e-03 2.023000000e-02 1.687000000e-02 1.019000000e-02 5.049000000e-03 1.826000000e-03 4.000000000e-01 4.600000000e-01 4.000000000e-01 3.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 7.906500000e-02 5.695300000e-02 6.605957124e-01 5.341246291e-01 4.895264516e-02 3.552051692e-01 2.962091549e-01 1.789194599e-01 8.865204642e-02 3.206152441e-02 1737 
4.011381178e+00 4.739024065e+01 1.509113003e+01 9.047406185e+00 3.510310956e-01 2.410881086e+01 3.509000000e-03 4.212000000e-02 2.142000000e-02 1.218000000e-02 8.041000000e-03 1.540000000e-03 3.519000000e-03 2.172000000e-02 1.817000000e-02 1.067000000e-02 9.653000000e-03 1.396000000e-03 1.500000000e-01 5.100000000e-01 1.500000000e-01 3.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 8.881000000e-02 6.512800000e-02 6.114176331e-01 4.973283380e-01 5.403205994e-02 3.334971134e-01 2.789890677e-01 1.638312247e-01 1.482158212e-01 2.143471318e-02 1738 
4.314824006e+00 5.779262115e+01 2.178195858e+01 8.656951252e+00 1.438186695e+00 6.015458317e+00 2.170000000e-03 2.952000000e-02 3.072000000e-03 1.011000000e-02 4.422000000e-03 1.752000000e-03 2.358000000e-03 1.172000000e-02 7.331000000e-03 5.017000000e-03 6.059000000e-03 5.410000000e-04 1.800000000e-01 3.800000000e-01 1.800000000e-01 2.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 5.104600000e-02 3.302600000e-02 7.763585785e-01 5.067825350e-01 7.139829225e-02 3.548719191e-01 2.219766245e-01 1.519106159e-01 1.834615152e-01 1.638103313e-02 1739 
2.675109147e+00 5.442948957e+01 1.587962845e+01 2.849364332e+00 7.495959283e-01 2.341681257e+01 1.769000000e-03 3.657000000e-02 1.573000000e-02 9.691000000e-03 1.915000000e-03 1.480000000e-03 2.189000000e-03 1.670000000e-02 1.400000000e-02 8.326000000e-03 4.658000000e-03 9.620000000e-04 1.500000000e-01 3.500000000e-01 1.500000000e-01 2.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 6.715500000e-02 4.683500000e-02 6.888690343e-01 5.343439735e-01 4.673855023e-02 3.565709405e-01 2.989217466e-01 1.777730330e-01 9.945553539e-02 2.054019430e-02 1740 
1.182489871e+00 5.553096037e+01 1.009490680e+01 6.839448704e+00 2.944580909e+00 2.340761335e+01 1.034000000e-03 4.931000000e-02 2.078000000e-02 8.142000000e-03 6.073000000e-03 3.428000000e-03 2.450000000e-03 2.445000000e-02 1.952000000e-02 9.980000000e-03 7.393000000e-03 1.723000000e-03 3.400000000e-01 5.200000000e-01 3.400000000e-01 3.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.876700000e-02 6.551600000e-02 6.472225039e-01 5.255204835e-01 3.739544539e-02 3.731912815e-01 2.979424873e-01 1.523292020e-01 1.128426644e-01 2.629891935e-02 1741 
2.356300123e+00 5.857152667e+01 1.197385187e+01 8.290020908e+00 2.555401446e-01 1.855276028e+01 1.613000000e-03 4.074000000e-02 1.290000000e-02 7.564000000e-03 5.766000000e-03 9.400000000e-04 1.801000000e-03 1.767000000e-02 1.363000000e-02 7.627000000e-03 6.857000000e-03 7.920000000e-04 9.000000000e-02 4.100000000e-01 9.000000000e-02 2.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 6.952300000e-02 4.837700000e-02 6.947916517e-01 5.229137813e-01 3.722843500e-02 3.652562168e-01 2.817454576e-01 1.576575645e-01 1.417409099e-01 1.637141617e-02 1742 
3.877165829e-01 5.861364080e+01 7.926826517e+00 7.156227677e+00 2.575215066e-01 2.565806692e+01 3.150000000e-04 4.830000000e-02 2.114000000e-02 5.933000000e-03 5.898000000e-03 8.100000000e-04 9.320000000e-04 2.238000000e-02 1.949000000e-02 9.437000000e-03 6.843000000e-03 9.580000000e-04 8.000000000e-02 4.100000000e-01 8.000000000e-02 2.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.239600000e-02 6.004000000e-02 6.581994272e-01 5.299300466e-01 1.552298468e-02 3.727514990e-01 3.246169221e-01 1.571785476e-01 1.139740173e-01 1.595602931e-02 1743 
4.825834782e-01 5.171597692e+01 1.054791766e+01 3.537656596e+00 1.057889447e+00 3.265797590e+01 4.560000000e-04 4.960000000e-02 3.131000000e-02 9.188000000e-03 3.393000000e-03 1.938000000e-03 1.552000000e-03 2.567000000e-02 2.601000000e-02 1.210000000e-02 5.580000000e-03 1.612000000e-03 1.900000000e-01 4.400000000e-01 1.900000000e-01 3.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 9.588500000e-02 7.252400000e-02 6.131094540e-01 5.207931168e-01 2.139981248e-02 3.539517953e-01 3.586398985e-01 1.668413215e-01 7.694004743e-02 2.222712481e-02 1744 
8.401833585e-01 5.090447324e+01 8.137857455e+00 7.121678540e+00 4.869422624e-01 3.250886514e+01 9.200000000e-04 5.663000000e-02 3.616000000e-02 8.223000000e-03 7.923000000e-03 1.370000000e-03 1.616000000e-03 3.049000000e-02 3.075000000e-02 1.295000000e-02 8.850000000e-03 1.614000000e-03 1.400000000e-01 5.100000000e-01 1.400000000e-01 3.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 1.112260000e-01 8.627000000e-02 5.830741014e-01 5.035354121e-01 1.873188826e-02 3.534252927e-01 3.564390866e-01 1.501101194e-01 1.025849078e-01 1.870870523e-02 1745 
2.010214673e+00 4.379650053e+01 2.342439329e+01 2.899959413e+00 2.712492501e+00 2.515643960e+01 1.519000000e-03 3.363000000e-02 1.931000000e-02 1.634000000e-02 2.227000000e-03 3.724000000e-03 3.129000000e-03 1.801000000e-02 1.466000000e-02 1.051000000e-02 6.107000000e-03 1.838000000e-03 3.700000000e-01 4.900000000e-01 3.700000000e-01 3.400000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 7.675000000e-02 5.425400000e-02 6.510749186e-01 5.256755262e-01 5.767316696e-02 3.319570907e-01 2.702104914e-01 1.937184355e-01 1.125631290e-01 3.387768644e-02 1746 
1.316908648e+00 5.936024652e+01 1.223078093e+01 8.354179577e+00 2.227745048e+00 1.651013927e+01 9.140000000e-04 4.185000000e-02 1.164000000e-02 7.832000000e-03 5.890000000e-03 2.356000000e-03 1.928000000e-03 1.833000000e-02 1.323000000e-02 7.519000000e-03 7.011000000e-03 1.062000000e-03 2.400000000e-01 4.500000000e-01 2.400000000e-01 2.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 7.048200000e-02 4.908000000e-02 7.048891916e-01 5.266707416e-01 3.928280359e-02 3.734718826e-01 2.695599022e-01 1.531988590e-01 1.428484108e-01 2.163814181e-02 1747 
2.203905044e+00 5.752803729e+01 4.756571347e+00 8.153942808e+00 1.160319781e+00 2.619722373e+01 2.195000000e-03 5.819000000e-02 2.650000000e-02 4.370000000e-03 8.249000000e-03 1.611000000e-03 2.490000000e-03 2.958000000e-02 2.468000000e-02 1.052000000e-02 8.417000000e-03 1.300000000e-03 1.600000000e-01 4.800000000e-01 1.600000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 1.011150000e-01 7.698700000e-02 6.187014785e-01 5.208671594e-01 3.234312286e-02 3.842207126e-01 3.205736033e-01 1.366464468e-01 1.093301466e-01 1.688596776e-02 1748 
3.916960111e+00 5.522332678e+01 1.159513212e+00 7.949727188e+00 2.540298599e+00 2.921017411e+01 5.338000000e-03 7.645000000e-02 4.043000000e-02 1.458000000e-03 1.101000000e-02 3.653000000e-03 5.486000000e-03 4.415000000e-02 3.701000000e-02 1.219000000e-02 1.040000000e-02 2.264000000e-03 3.700000000e-01 6.100000000e-01 3.700000000e-01 4.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 1.383390000e-01 1.115000000e-01 5.631672919e-01 5.052914798e-01 4.920179372e-02 3.959641256e-01 3.319282511e-01 1.093273543e-01 9.327354260e-02 2.030493274e-02 1749 
3.843947011e+00 4.562947589e+01 2.017615358e+01 8.392010168e+00 2.969514822e+00 1.898889852e+01 3.076000000e-03 3.709000000e-02 1.543000000e-02 1.490000000e-02 6.822000000e-03 3.909000000e-03 4.162000000e-03 1.939000000e-02 1.387000000e-02 9.659000000e-03 9.213000000e-03 1.833000000e-03 3.900000000e-01 5.700000000e-01 3.900000000e-01 3.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.600000000e-01 8.122700000e-02 5.812700000e-02 6.400581088e-01 4.997505462e-01 7.160183736e-02 3.335799198e-01 2.386154455e-01 1.661706264e-01 1.584977721e-01 3.153439882e-02 1750 
1.679877298e+00 5.892398090e+01 1.944364479e+01 2.732984850e+00 7.983343657e-01 1.642117780e+01 8.500000000e-04 3.028000000e-02 8.436000000e-03 9.074000000e-03 1.404000000e-03 1.324000000e-03 1.465000000e-03 1.216000000e-02 9.258000000e-03 5.914000000e-03 4.159000000e-03 5.840000000e-04 1.300000000e-01 3.000000000e-01 1.300000000e-01 1.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 5.136800000e-02 3.354000000e-02 7.661189846e-01 5.388789505e-01 4.367918903e-02 3.625521765e-01 2.760286225e-01 1.763267740e-01 1.240011926e-01 1.741204532e-02 1751 
9.323480170e-01 5.573546821e+01 1.749562641e+01 5.698891655e+00 2.678600993e+00 1.745906471e+01 5.950000000e-04 3.612000000e-02 1.131000000e-02 1.030000000e-02 3.694000000e-03 2.770000000e-03 1.960000000e-03 1.605000000e-02 1.185000000e-02 7.441000000e-03 5.900000000e-03 1.105000000e-03 2.800000000e-01 4.200000000e-01 2.800000000e-01 2.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 6.478900000e-02 4.430600000e-02 7.164796493e-01 5.301990701e-01 4.423780075e-02 3.622534194e-01 2.674581321e-01 1.679456507e-01 1.331648084e-01 2.494018869e-02 1752 
1.037432157e+00 4.864620883e+01 1.087299973e+01 2.090519570e+00 2.336958076e+00 3.501588164e+01 1.131000000e-03 5.390000000e-02 3.879000000e-02 1.094000000e-02 2.316000000e-03 3.685000000e-03 2.675000000e-03 3.010000000e-02 3.199000000e-02 1.408000000e-02 5.066000000e-03 2.489000000e-03 3.700000000e-01 5.200000000e-01 3.700000000e-01 3.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 1.107620000e-01 8.640000000e-02 5.853993247e-01 5.113425926e-01 3.096064815e-02 3.483796296e-01 3.702546296e-01 1.629629630e-01 5.863425926e-02 2.880787037e-02 1753 
4.772575001e+00 5.279041526e+01 1.402776448e+01 7.396707667e+00 2.318231033e+00 1.869430655e+01 3.728000000e-03 4.190000000e-02 1.483000000e-02 1.011000000e-02 5.871000000e-03 2.854000000e-03 4.042000000e-03 2.039000000e-02 1.487000000e-02 8.809000000e-03 7.446000000e-03 1.401000000e-03 2.900000000e-01 4.900000000e-01 2.900000000e-01 3.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 7.929300000e-02 5.695800000e-02 6.559217081e-01 5.126408933e-01 7.096457039e-02 3.579830752e-01 2.610695600e-01 1.546578180e-01 1.307279048e-01 2.459707153e-02 1754 
2.703591908e+00 5.822569536e+01 1.114415441e+01 9.018735382e-01 1.285062579e+00 2.573962221e+01 1.863000000e-03 4.075000000e-02 1.801000000e-02 7.084000000e-03 6.310000000e-04 1.611000000e-03 2.258000000e-03 1.842000000e-02 1.609000000e-02 8.636000000e-03 3.528000000e-03 9.920000000e-04 1.600000000e-01 2.900000000e-01 1.600000000e-01 1.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 7.000000000e-02 6.994900000e-02 4.992400000e-02 6.838410842e-01 5.419437545e-01 4.522874770e-02 3.689608204e-01 3.222898806e-01 1.729829341e-01 7.066741447e-02 1.987020271e-02 1755 
4.776039857e+00 5.580306782e+01 7.709747434e+00 4.860245646e+00 1.149193847e+00 2.570170540e+01 4.228000000e-03 5.018000000e-02 2.311000000e-02 6.297000000e-03 4.371000000e-03 1.665000000e-03 3.918000000e-03 2.500000000e-02 2.110000000e-02 1.009000000e-02 5.738000000e-03 1.250000000e-03 1.700000000e-01 4.100000000e-01 1.700000000e-01 2.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 8.985100000e-02 6.709600000e-02 6.285628429e-01 5.229819959e-01 5.839394301e-02 3.726004531e-01 3.144747824e-01 1.503815429e-01 8.551925599e-02 1.863002265e-02 1756 
3.101659238e+00 5.547083209e+01 1.036443648e+00 2.015137279e+00 9.667797303e-01 3.740914801e+01 3.890000000e-03 7.067000000e-02 4.765000000e-02 1.199000000e-03 2.568000000e-03 1.349000000e-03 3.599000000e-03 3.959000000e-02 4.155000000e-02 1.282000000e-02 3.862000000e-03 1.431000000e-03 1.400000000e-01 3.500000000e-01 1.300000000e-01 2.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 7.000000000e-02 1.273260000e-01 1.028520000e-01 5.644487379e-01 5.095671450e-01 3.499202738e-02 3.849220239e-01 4.039785323e-01 1.246451211e-01 3.754909968e-02 1.391319566e-02 1757 
4.558605024e+00 4.806347400e+01 1.133912743e+01 4.021367553e+00 1.508066651e+00 3.050935934e+01 4.729000000e-03 5.065000000e-02 3.214000000e-02 1.085000000e-02 4.238000000e-03 2.679000000e-03 4.860000000e-03 2.799000000e-02 2.671000000e-02 1.293000000e-02 6.404000000e-03 2.015000000e-03 2.700000000e-01 5.100000000e-01 2.700000000e-01 3.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 1.052860000e-01 8.090900000e-02 5.841232453e-01 5.057533773e-01 6.006748322e-02 3.459442089e-01 3.301239664e-01 1.598091683e-01 7.915065073e-02 2.490452236e-02 1758 
6.805962046e-01 5.248791147e+01 1.879231305e+01 4.614738507e+00 2.680493501e+00 2.074394727e+01 4.590000000e-04 3.598000000e-02 1.422000000e-02 1.170000000e-02 3.163000000e-03 3.012000000e-03 2.023000000e-03 1.686000000e-02 1.305000000e-02 8.379000000e-03 5.855000000e-03 1.302000000e-03 3.000000000e-01 4.400000000e-01 3.000000000e-01 2.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 6.853400000e-02 4.746900000e-02 6.957130767e-01 5.316943690e-01 4.261728707e-02 3.551791696e-01 2.749162611e-01 1.765151994e-01 1.233436559e-01 2.742842697e-02 1759 
2.664331718e+00 5.655345528e+01 1.405770003e+01 4.282888817e+00 2.007421846e+00 2.043420230e+01 1.813000000e-03 3.910000000e-02 1.412000000e-02 8.827000000e-03 2.961000000e-03 2.274000000e-03 2.507000000e-03 1.772000000e-02 1.384000000e-02 8.055000000e-03 5.152000000e-03 1.091000000e-03 2.300000000e-01 3.900000000e-01 2.300000000e-01 2.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 6.909500000e-02 4.836500000e-02 6.936391924e-01 5.329267032e-01 5.183500465e-02 3.663806472e-01 2.861573452e-01 1.665460560e-01 1.065233123e-01 2.255763465e-02 1760 
7.937976145e-01 5.234891037e+01 1.377762231e+01 9.723883783e+00 2.669986828e+00 2.068579910e+01 6.690000000e-04 4.483000000e-02 1.771000000e-02 1.072000000e-02 8.327000000e-03 3.360000000e-03 2.239000000e-03 2.211000000e-02 1.680000000e-02 9.696000000e-03 9.610000000e-03 1.693000000e-03 3.400000000e-01 5.600000000e-01 3.400000000e-01 3.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.600000000e-01 8.561600000e-02 6.214800000e-02 6.488273220e-01 5.117783356e-01 3.602690352e-02 3.557636609e-01 2.703224561e-01 1.560146746e-01 1.546308811e-01 2.724142370e-02 1761 
3.961634798e+00 5.246659551e+01 7.095399739e+00 7.426755784e+00 7.432489867e-01 2.830636518e+01 4.199000000e-03 5.650000000e-02 3.048000000e-02 6.939000000e-03 7.998000000e-03 1.498000000e-03 3.948000000e-03 3.016000000e-02 2.685000000e-02 1.180000000e-02 8.647000000e-03 1.487000000e-03 1.500000000e-01 5.000000000e-01 1.500000000e-01 3.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 1.076140000e-01 8.289200000e-02 5.895050830e-01 5.062008396e-01 4.762823915e-02 3.638469334e-01 3.239154563e-01 1.423539063e-01 1.043164600e-01 1.793900497e-02 1762 
4.587053497e+00 5.104689817e+01 5.468186395e+00 3.487498239e+00 1.757091367e+00 3.365327233e+01 5.702000000e-03 6.446000000e-02 4.249000000e-02 6.272000000e-03 4.404000000e-03 2.845000000e-03 5.574000000e-03 3.702000000e-02 3.668000000e-02 1.367000000e-02 5.778000000e-03 2.178000000e-03 2.900000000e-01 5.100000000e-01 2.800000000e-01 3.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 1.261730000e-01 1.009000000e-01 5.605953730e-01 5.023785927e-01 5.524281467e-02 3.668979187e-01 3.635282458e-01 1.354806739e-01 5.726461843e-02 2.158572844e-02 1763 
4.111550663e+00 4.636438731e+01 1.511665813e+01 7.049094706e+00 6.353337800e-01 2.672297541e+01 3.755000000e-03 4.301000000e-02 2.479000000e-02 1.274000000e-02 6.540000000e-03 1.873000000e-03 3.864000000e-03 2.286000000e-02 2.029000000e-02 1.159000000e-02 8.587000000e-03 1.605000000e-03 1.900000000e-01 5.100000000e-01 1.900000000e-01 3.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 9.270800000e-02 6.879600000e-02 6.013504768e-01 5.007558579e-01 5.616605617e-02 3.322867609e-01 2.949299378e-01 1.684690970e-01 1.248183034e-01 2.332984476e-02 1764 
4.521873443e-01 5.695997512e+01 8.732280581e+00 1.518550924e+00 3.874900702e+00 2.846210533e+01 3.940000000e-04 5.042000000e-02 2.519000000e-02 7.021000000e-03 1.344000000e-03 4.128000000e-03 2.267000000e-03 2.523000000e-02 2.233000000e-02 1.060000000e-02 3.994000000e-03 1.933000000e-03 4.100000000e-01 4.300000000e-01 4.100000000e-01 3.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.849700000e-02 6.635400000e-02 6.490728499e-01 5.399825180e-01 3.416523495e-02 3.802332941e-01 3.365283178e-01 1.597492239e-01 6.019230190e-02 2.913162733e-02 1765 
2.649767377e+00 5.801930701e+01 1.380186647e+01 3.377756202e+00 1.727708401e+00 2.042359454e+01 1.715000000e-03 3.814000000e-02 1.342000000e-02 8.240000000e-03 2.220000000e-03 1.964000000e-03 2.295000000e-03 1.681000000e-02 1.326000000e-02 7.687000000e-03 4.564000000e-03 9.620000000e-04 2.000000000e-01 3.500000000e-01 2.000000000e-01 2.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 6.569900000e-02 4.557800000e-02 7.059468181e-01 5.374742200e-01 5.035324060e-02 3.688182895e-01 2.909298346e-01 1.686559305e-01 1.001360305e-01 2.110667427e-02 1766 
1.172518907e+00 4.610151679e+01 9.194427904e+00 6.730842351e+00 1.125857748e+00 3.567483630e+01 1.518000000e-03 6.063000000e-02 4.691000000e-02 1.098000000e-02 8.852000000e-03 2.584000000e-03 2.528000000e-03 3.533000000e-02 3.913000000e-02 1.552000000e-02 1.009000000e-02 2.457000000e-03 2.600000000e-01 6.200000000e-01 2.600000000e-01 4.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 1.314740000e-01 1.050550000e-01 5.446704291e-01 4.840321736e-01 2.406358574e-02 3.363000333e-01 3.724715625e-01 1.477321403e-01 9.604492885e-02 2.338774927e-02 1767 
4.066002028e+00 4.762186263e+01 1.133264708e+01 2.353568660e+00 1.374646547e+00 3.325127305e+01 4.297000000e-03 5.112000000e-02 3.569000000e-02 1.105000000e-02 2.527000000e-03 2.586000000e-03 4.543000000e-03 2.853000000e-02 2.919000000e-02 1.359000000e-02 5.195000000e-03 2.070000000e-03 2.600000000e-01 4.800000000e-01 2.600000000e-01 3.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 1.072700000e-01 8.311800000e-02 5.795655822e-01 5.067494406e-01 5.465723429e-02 3.432469501e-01 3.511874684e-01 1.635024904e-01 6.250150389e-02 2.490435285e-02 1768 
2.943664978e+00 5.163763805e+01 1.750035267e+01 5.754636604e+00 2.759422010e+00 1.940428569e+01 2.116000000e-03 3.771000000e-02 1.417000000e-02 1.161000000e-02 4.202000000e-03 3.180000000e-03 3.137000000e-03 1.816000000e-02 1.352000000e-02 8.594000000e-03 6.529000000e-03 1.408000000e-03 3.200000000e-01 4.700000000e-01 3.200000000e-01 3.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 7.298800000e-02 5.134800000e-02 6.757275169e-01 5.210329516e-01 6.109293449e-02 3.536651866e-01 2.633013944e-01 1.673677651e-01 1.271519826e-01 2.742073693e-02 1769 
