Pu238In Pu239In Pu241In Pu242In Am241In Pu240In cPu238In cPu239In cPu240In cPu241In cPu242In cAm241In cPu238Out cPu239Out cPu240Out cPu241Out cPu242Out cAm241Out MAIn MAOut AmIn AmOut NpIn NpOut CmIn CmOut PuIn PuOut FissileIn FissileOut Pu238Out Pu239Out Pu240Out Pu241Out Pu242Out Am241Out tds_1__n__iter__
4.999430190e+00 5.711946732e+01 6.890476634e+00 3.508969802e+00 1.863501310e+00 2.561815475e+01 4.070000000e-03 4.724000000e-02 2.118000000e-02 5.175000000e-03 2.902000000e-03 2.058000000e-03 3.881000000e-03 2.263000000e-02 1.935000000e-02 9.349000000e-03 4.622000000e-03 1.192000000e-03 2.100000000e-01 3.800000000e-01 2.100000000e-01 2.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.262500000e-02 6.102400000e-02 6.343721634e-01 5.240397221e-01 6.359792868e-02 3.708377032e-01 3.170883587e-01 1.532020189e-01 7.574069219e-02 1.953329837e-02 1471 
1.247961019e+00 5.213348177e+01 1.751265739e+01 9.149062090e+00 2.081251861e+00 1.787558588e+01 1.015000000e-03 4.309000000e-02 1.477000000e-02 1.315000000e-02 7.562000000e-03 3.041000000e-03 2.404000000e-03 2.141000000e-02 1.487000000e-02 9.553000000e-03 9.253000000e-03 1.646000000e-03 3.000000000e-01 5.400000000e-01 3.000000000e-01 3.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 8.262800000e-02 5.913600000e-02 6.806409450e-01 5.235896916e-01 4.065205628e-02 3.620468074e-01 2.514542749e-01 1.615428842e-01 1.564698323e-01 2.783414502e-02 1472 
3.975421990e+00 5.722622228e+01 2.317793957e+01 1.943367417e+00 1.440112152e+00 1.223693659e+01 3.236000000e-03 4.732000000e-02 1.012000000e-02 1.741000000e-02 1.607000000e-03 2.943000000e-03 4.007000000e-03 2.497000000e-02 1.296000000e-02 1.024000000e-02 4.814000000e-03 1.891000000e-03 2.900000000e-01 4.400000000e-01 2.900000000e-01 3.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 8.263600000e-02 5.888200000e-02 7.833147781e-01 5.979756122e-01 6.805135695e-02 4.240684759e-01 2.201012194e-01 1.739071363e-01 8.175673381e-02 3.211507761e-02 1474 
3.040921595e+00 5.638811179e+01 1.623006002e+01 8.263788993e+00 1.516510288e+00 1.456060732e+01 2.475000000e-03 4.662000000e-02 1.204000000e-02 1.219000000e-02 6.832000000e-03 2.479000000e-03 3.137000000e-03 2.296000000e-02 1.430000000e-02 9.030000000e-03 8.219000000e-03 1.466000000e-03 2.500000000e-01 5.000000000e-01 2.500000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.263600000e-02 5.911200000e-02 7.116752989e-01 5.411760725e-01 5.306875085e-02 3.884152118e-01 2.419136554e-01 1.527608607e-01 1.390411422e-01 2.480037894e-02 1475 
2.420634765e+00 5.896342299e+01 2.101335045e+01 6.012572119e+00 2.763324045e-01 1.131368727e+01 1.970000000e-03 4.874000000e-02 9.350000000e-03 1.578000000e-02 4.970000000e-03 1.819000000e-03 2.651000000e-03 2.473000000e-02 1.304000000e-02 9.563000000e-03 6.989000000e-03 1.496000000e-03 1.800000000e-01 4.600000000e-01 1.800000000e-01 3.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.262900000e-02 5.846900000e-02 7.808396568e-01 5.865159315e-01 4.534026578e-02 4.229591749e-01 2.230241667e-01 1.635567566e-01 1.195334280e-01 2.558620808e-02 1476 
2.218079536e+00 4.633104840e+01 1.540262150e+01 2.892631567e+00 1.266289923e+00 3.188932908e+01 1.805000000e-03 3.830000000e-02 2.636000000e-02 1.156000000e-02 2.391000000e-03 2.210000000e-03 2.630000000e-03 1.968000000e-02 2.009000000e-02 1.111000000e-02 5.517000000e-03 1.502000000e-03 2.200000000e-01 4.300000000e-01 2.200000000e-01 3.000000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 8.262600000e-02 6.052900000e-02 6.034420158e-01 5.086817889e-01 4.345024699e-02 3.251334071e-01 3.319070198e-01 1.835483818e-01 9.114639264e-02 2.481455170e-02 1477 
6.815605993e-01 4.815843665e+01 8.223777916e+00 7.253823843e+00 2.381738970e+00 3.330066202e+01 5.540000000e-04 3.980000000e-02 2.752000000e-02 6.173000000e-03 5.995000000e-03 2.585000000e-03 1.823000000e-03 1.907000000e-02 2.126000000e-02 1.012000000e-02 7.550000000e-03 1.339000000e-03 2.600000000e-01 4.900000000e-01 2.600000000e-01 3.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 8.262700000e-02 6.116200000e-02 5.563919784e-01 4.772571204e-01 2.980608875e-02 3.117949053e-01 3.476014519e-01 1.654622151e-01 1.234426605e-01 2.189267846e-02 1478 
2.321543629e+00 4.410873546e+01 1.962498507e+01 2.166490844e+00 2.859713733e+00 2.891853126e+01 1.889000000e-03 3.646000000e-02 2.390000000e-02 1.473000000e-02 1.791000000e-03 3.843000000e-03 3.391000000e-03 1.963000000e-02 1.798000000e-02 1.138000000e-02 5.620000000e-03 1.983000000e-03 3.900000000e-01 4.900000000e-01 3.800000000e-01 3.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.261300000e-02 5.998400000e-02 6.196361347e-01 5.169711923e-01 5.653174180e-02 3.272539344e-01 2.997465991e-01 1.897172579e-01 9.369165111e-02 3.305881568e-02 1480 
4.110371637e+00 5.560000499e+01 7.566902636e+00 9.078186017e+00 6.428832694e-02 2.358024640e+01 3.345000000e-03 4.597000000e-02 1.949000000e-02 5.682000000e-03 7.506000000e-03 6.260000000e-04 2.830000000e-03 2.143000000e-02 1.812000000e-02 9.026000000e-03 8.014000000e-03 8.660000000e-04 6.000000000e-02 4.400000000e-01 6.000000000e-02 2.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.261900000e-02 6.028600000e-02 6.251830693e-01 5.051919185e-01 4.694290548e-02 3.554722489e-01 3.005672959e-01 1.497196696e-01 1.329330193e-01 1.436486083e-02 1481 
3.353137470e+00 4.132260175e+01 1.542359227e+01 2.030764221e+00 2.704130601e-01 3.759949123e+01 2.729000000e-03 3.416000000e-02 3.108000000e-02 1.158000000e-02 1.679000000e-03 1.391000000e-03 2.925000000e-03 1.818000000e-02 2.197000000e-02 1.164000000e-02 5.271000000e-03 1.336000000e-03 1.400000000e-01 4.000000000e-01 1.400000000e-01 2.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.261900000e-02 6.132200000e-02 5.536256793e-01 4.862855093e-01 4.769903134e-02 2.964678256e-01 3.582727243e-01 1.898176837e-01 8.595610058e-02 2.178663449e-02 1482 
2.923666038e+00 5.776630054e+01 5.742934548e+00 6.964410951e+00 2.402649675e+00 2.420003824e+01 2.379000000e-03 4.776000000e-02 2.000000000e-02 4.312000000e-03 5.758000000e-03 2.415000000e-03 2.865000000e-03 2.226000000e-02 1.876000000e-02 8.945000000e-03 6.595000000e-03 1.213000000e-03 2.400000000e-01 4.500000000e-01 2.400000000e-01 2.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.262400000e-02 6.063800000e-02 6.302285050e-01 5.146112998e-01 4.724760051e-02 3.670965401e-01 3.093769583e-01 1.475147597e-01 1.087601834e-01 2.000395791e-02 1483 
7.837951043e-01 5.127250364e+01 1.720043402e+01 4.680880509e+00 3.058933607e-01 2.575649336e+01 6.380000000e-04 4.237000000e-02 2.128000000e-02 1.291000000e-02 3.868000000e-03 1.555000000e-03 1.617000000e-03 2.129000000e-02 1.805000000e-02 1.076000000e-02 6.411000000e-03 1.403000000e-03 1.600000000e-01 4.400000000e-01 1.600000000e-01 3.000000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.262100000e-02 5.953100000e-02 6.690792898e-01 5.383749643e-01 2.716231879e-02 3.576287984e-01 3.032033730e-01 1.807461659e-01 1.076917908e-01 2.356755304e-02 1484 
2.534023964e+00 4.159789956e+01 2.174158128e+01 2.943752117e+00 1.009421425e+00 3.017332165e+01 2.062000000e-03 3.439000000e-02 2.494000000e-02 1.632000000e-02 2.434000000e-03 2.479000000e-03 3.043000000e-03 1.887000000e-02 1.794000000e-02 1.182000000e-02 6.278000000e-03 1.741000000e-03 2.500000000e-01 4.800000000e-01 2.500000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.262500000e-02 5.969200000e-02 6.137367625e-01 5.141392481e-01 5.097835556e-02 3.161227635e-01 3.005427863e-01 1.980164846e-01 1.051732225e-01 2.916638746e-02 1485 
3.179094410e+00 5.629918252e+01 2.699433311e+00 3.297926077e+00 5.659746248e-01 3.395838906e+01 2.587000000e-03 4.654000000e-02 2.807000000e-02 2.027000000e-03 2.727000000e-03 6.710000000e-04 2.282000000e-03 2.151000000e-02 2.331000000e-02 9.814000000e-03 4.297000000e-03 8.410000000e-04 7.000000000e-02 3.200000000e-01 7.000000000e-02 2.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 9.000000000e-02 8.262200000e-02 6.205400000e-02 5.878216456e-01 5.047861540e-01 3.677442228e-02 3.466335772e-01 3.756405711e-01 1.581525768e-01 6.924614046e-02 1.355271215e-02 1486 
4.324864021e+00 5.988629261e+01 9.939503141e-01 5.049540837e+00 4.038188369e-01 2.934153338e+01 3.520000000e-03 4.952000000e-02 2.426000000e-02 7.460000000e-04 4.175000000e-03 4.080000000e-04 2.758000000e-03 2.253000000e-02 2.131000000e-02 9.139000000e-03 4.961000000e-03 7.220000000e-04 4.000000000e-02 3.300000000e-01 4.000000000e-02 2.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.262900000e-02 6.142000000e-02 6.083336359e-01 5.156138066e-01 4.490394008e-02 3.668186259e-01 3.469553891e-01 1.487951807e-01 8.077173559e-02 1.175512862e-02 1487 
3.898704262e+00 5.546177612e+01 2.258498320e+01 4.392226004e+00 2.406722744e+00 1.125558767e+01 3.173000000e-03 4.586000000e-02 9.305000000e-03 1.696000000e-02 3.632000000e-03 3.695000000e-03 4.210000000e-03 2.401000000e-02 1.253000000e-02 9.760000000e-03 6.272000000e-03 1.999000000e-03 3.700000000e-01 5.100000000e-01 3.700000000e-01 3.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.262500000e-02 5.878100000e-02 7.603025719e-01 5.745053674e-01 7.162178255e-02 4.084653204e-01 2.131641177e-01 1.660400470e-01 1.067011449e-01 3.400758749e-02 1489 
3.629850855e+00 5.674942721e+01 1.979007086e+01 5.180337101e+00 4.680619802e-01 1.418225200e+01 2.954000000e-03 4.692000000e-02 1.172000000e-02 1.486000000e-02 4.283000000e-03 1.885000000e-03 3.331000000e-03 2.387000000e-02 1.397000000e-02 9.733000000e-03 6.469000000e-03 1.482000000e-03 1.900000000e-01 4.500000000e-01 1.900000000e-01 3.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.262200000e-02 5.885500000e-02 7.477427320e-01 5.709455441e-01 5.659672075e-02 4.055730184e-01 2.373630108e-01 1.653725257e-01 1.099141959e-01 2.518052842e-02 1490 
4.552826400e+00 5.500101437e+01 2.200194525e+01 4.332016009e+00 2.287108262e+00 1.182508971e+01 3.706000000e-03 4.548000000e-02 9.777000000e-03 1.652000000e-02 3.582000000e-03 3.553000000e-03 4.509000000e-03 2.379000000e-02 1.274000000e-02 9.722000000e-03 6.196000000e-03 1.937000000e-03 3.600000000e-01 5.000000000e-01 3.600000000e-01 3.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.261800000e-02 5.889400000e-02 7.504417923e-01 5.690223113e-01 7.656127959e-02 4.039460726e-01 2.163208476e-01 1.650762387e-01 1.052059633e-01 3.288959826e-02 1491 
2.134642917e+00 5.929553895e+01 7.025968020e+00 3.987351609e+00 3.197506216e+00 2.435899229e+01 1.737000000e-03 4.901000000e-02 2.013000000e-02 5.275000000e-03 3.296000000e-03 3.167000000e-03 2.762000000e-03 2.330000000e-02 1.899000000e-02 9.239000000e-03 4.927000000e-03 1.460000000e-03 3.200000000e-01 4.200000000e-01 3.200000000e-01 2.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.261500000e-02 6.067800000e-02 6.570840646e-01 5.362569630e-01 4.551896898e-02 3.839941989e-01 3.129635123e-01 1.522627641e-01 8.119911665e-02 2.406143907e-02 1492 
3.155390197e+00 5.678337382e+01 7.421846984e+00 2.065333803e+00 2.951339800e+00 2.762271539e+01 2.568000000e-03 4.695000000e-02 2.283000000e-02 5.573000000e-03 1.708000000e-03 2.995000000e-03 3.267000000e-03 2.264000000e-02 2.021000000e-02 9.700000000e-03 4.021000000e-03 1.443000000e-03 3.000000000e-01 3.800000000e-01 3.000000000e-01 2.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.262400000e-02 6.128100000e-02 6.356869675e-01 5.277329025e-01 5.331179321e-02 3.694456683e-01 3.297922684e-01 1.582872342e-01 6.561576998e-02 2.354726587e-02 1493 
1.890846710e+00 5.962161855e+01 8.735110667e+00 1.553635127e+00 2.045521963e+00 2.615326699e+01 1.538000000e-03 4.928000000e-02 2.161000000e-02 6.558000000e-03 1.284000000e-03 2.347000000e-03 2.359000000e-03 2.378000000e-02 1.980000000e-02 9.823000000e-03 3.739000000e-03 1.364000000e-03 2.400000000e-01 3.400000000e-01 2.300000000e-01 2.400000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 8.000000000e-02 8.261700000e-02 6.086500000e-02 6.758657419e-01 5.520906925e-01 3.875790684e-02 3.907007311e-01 3.253101125e-01 1.613899614e-01 6.143103590e-02 2.241025220e-02 1494 
5.367837278e-01 4.580946224e+01 2.121393942e+01 6.832886061e+00 2.493609548e+00 2.311331900e+01 4.370000000e-04 3.786000000e-02 1.910000000e-02 1.592000000e-02 5.647000000e-03 3.661000000e-03 2.359000000e-03 1.987000000e-02 1.568000000e-02 1.074000000e-02 8.502000000e-03 1.942000000e-03 3.700000000e-01 5.600000000e-01 3.700000000e-01 3.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 8.262500000e-02 5.909300000e-02 6.508925870e-01 5.179970555e-01 3.992012590e-02 3.362496404e-01 2.653444570e-01 1.817474151e-01 1.438749090e-01 3.286345252e-02 1495 
4.769144624e+00 5.531516984e+01 1.522355657e+01 5.618811878e+00 3.303060287e+00 1.577025680e+01 3.882000000e-03 4.574000000e-02 1.304000000e-02 1.143000000e-02 4.647000000e-03 3.877000000e-03 4.601000000e-03 2.297000000e-02 1.469000000e-02 9.066000000e-03 6.523000000e-03 1.779000000e-03 3.900000000e-01 5.000000000e-01 3.900000000e-01 3.400000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.261600000e-02 5.962900000e-02 6.919967077e-01 5.372553623e-01 7.716044207e-02 3.852152476e-01 2.463566385e-01 1.520401147e-01 1.093930805e-01 2.983447651e-02 1496 
5.922061412e-01 5.277269465e+01 1.905692139e+01 9.638863451e+00 2.190085494e+00 1.574922888e+01 4.820000000e-04 4.361000000e-02 1.301000000e-02 1.430000000e-02 7.966000000e-03 3.247000000e-03 2.143000000e-03 2.175000000e-02 1.406000000e-02 9.507000000e-03 9.684000000e-03 1.734000000e-03 3.300000000e-01 5.600000000e-01 3.200000000e-01 3.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.600000000e-01 8.261500000e-02 5.887800000e-02 7.009622950e-01 5.308774075e-01 3.639729610e-02 3.694079283e-01 2.387988722e-01 1.614694793e-01 1.644756955e-01 2.945072863e-02 1497 
4.137972442e+00 5.708017910e+01 1.063926355e+01 1.877789772e+00 8.448799135e-01 2.541991522e+01 3.368000000e-03 4.720000000e-02 2.101000000e-02 7.990000000e-03 1.553000000e-03 1.503000000e-03 3.295000000e-03 2.312000000e-02 1.918000000e-02 9.930000000e-03 4.014000000e-03 1.202000000e-03 1.500000000e-01 3.400000000e-01 1.500000000e-01 2.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 8.000000000e-02 8.262400000e-02 6.074100000e-02 6.679657242e-01 5.441135312e-01 5.424671968e-02 3.806325217e-01 3.157669449e-01 1.634810095e-01 6.608386428e-02 1.978893993e-02 1499 
3.157233647e+00 4.145994130e+01 1.458547453e+01 5.258083707e+00 1.943021700e+00 3.359624511e+01 2.569000000e-03 3.428000000e-02 2.777000000e-02 1.095000000e-02 4.347000000e-03 2.706000000e-03 3.304000000e-03 1.807000000e-02 1.996000000e-02 1.089000000e-02 7.134000000e-03 1.530000000e-03 2.700000000e-01 4.900000000e-01 2.700000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.262200000e-02 6.088800000e-02 5.474328871e-01 4.756273814e-01 5.426356589e-02 2.967744055e-01 3.278150046e-01 1.788529760e-01 1.171659440e-01 2.512810406e-02 1501 
1.725256038e+00 5.889195692e+01 1.372449273e+01 4.428774980e+00 1.487364721e-01 2.108078286e+01 1.404000000e-03 4.867000000e-02 1.742000000e-02 1.030000000e-02 3.661000000e-03 1.162000000e-03 1.894000000e-03 2.377000000e-02 1.735000000e-02 9.810000000e-03 5.566000000e-03 1.197000000e-03 1.200000000e-01 4.000000000e-01 1.200000000e-01 2.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 8.261700000e-02 5.958700000e-02 7.137756152e-01 5.635457398e-01 3.178545656e-02 3.989125145e-01 2.911708930e-01 1.646332254e-01 9.340963633e-02 2.008827429e-02 1502 
2.759379531e+00 4.656951266e+01 1.750551137e+01 4.703168696e+00 1.460793734e+00 2.700163401e+01 2.245000000e-03 3.850000000e-02 2.232000000e-02 1.314000000e-02 3.888000000e-03 2.530000000e-03 3.076000000e-03 1.994000000e-02 1.775000000e-02 1.076000000e-02 6.705000000e-03 1.598000000e-03 2.500000000e-01 4.800000000e-01 2.500000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.262300000e-02 5.982900000e-02 6.250075645e-01 5.131290846e-01 5.141319427e-02 3.332831904e-01 2.966788681e-01 1.798458941e-01 1.120693978e-01 2.670945528e-02 1505 
1.008447979e+00 5.651833037e+01 8.245110264e+00 4.692699414e+00 2.214578860e+00 2.732083311e+01 8.200000000e-04 4.671000000e-02 2.258000000e-02 6.189000000e-03 3.879000000e-03 2.449000000e-03 1.912000000e-03 2.218000000e-02 2.005000000e-02 9.698000000e-03 5.548000000e-03 1.334000000e-03 2.500000000e-01 4.300000000e-01 2.400000000e-01 2.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.262700000e-02 6.072200000e-02 6.402144577e-01 5.249827081e-01 3.148776391e-02 3.652712361e-01 3.301933401e-01 1.597114720e-01 9.136721452e-02 2.196897335e-02 1509 
2.531289990e+00 5.976388853e+01 7.442424765e+00 9.517952922e+00 7.233379399e-01 2.002110586e+01 2.060000000e-03 4.940000000e-02 1.655000000e-02 5.588000000e-03 7.868000000e-03 1.160000000e-03 2.187000000e-03 2.279000000e-02 1.710000000e-02 8.622000000e-03 8.145000000e-03 9.580000000e-04 1.200000000e-01 4.500000000e-01 1.200000000e-01 2.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.262600000e-02 5.980200000e-02 6.655048048e-01 5.252667135e-01 3.657068325e-02 3.810909334e-01 2.859436139e-01 1.441757801e-01 1.361994582e-01 1.601953112e-02 1511 
4.188076126e+00 4.280790224e+01 1.694732896e+01 9.456042442e-01 1.300385071e+00 3.381070336e+01 3.409000000e-03 3.540000000e-02 2.795000000e-02 1.273000000e-02 7.820000000e-04 2.356000000e-03 3.785000000e-03 1.902000000e-02 2.025000000e-02 1.155000000e-02 4.793000000e-03 1.581000000e-03 2.400000000e-01 4.000000000e-01 2.400000000e-01 2.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.262700000e-02 6.097900000e-02 5.824972467e-01 5.013201266e-01 6.207054888e-02 3.119106578e-01 3.320815363e-01 1.894094688e-01 7.860082979e-02 2.592695846e-02 1512 
4.938386598e+00 5.020166956e+01 1.914150580e+01 9.843784720e+00 1.911733800e+00 1.396291952e+01 4.020000000e-03 4.151000000e-02 1.154000000e-02 1.438000000e-02 8.141000000e-03 3.026000000e-03 4.423000000e-03 2.112000000e-02 1.312000000e-02 9.127000000e-03 9.780000000e-03 1.618000000e-03 3.000000000e-01 5.500000000e-01 3.000000000e-01 3.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.600000000e-01 8.261700000e-02 5.918800000e-02 6.764951523e-01 5.110326418e-01 7.472798540e-02 3.568290870e-01 2.216665540e-01 1.542035548e-01 1.652361965e-01 2.733662229e-02 1513 
4.364438175e+00 5.810988301e+01 7.913449926e+00 3.174767241e+00 9.660124538e-01 2.547144920e+01 3.552000000e-03 4.805000000e-02 2.106000000e-02 5.943000000e-03 2.625000000e-03 1.396000000e-03 3.313000000e-03 2.304000000e-02 1.941000000e-02 9.520000000e-03 4.455000000e-03 1.090000000e-03 1.400000000e-01 3.500000000e-01 1.400000000e-01 2.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.262600000e-02 6.082800000e-02 6.534625905e-01 5.352798054e-01 5.446504899e-02 3.787729335e-01 3.190964687e-01 1.565068718e-01 7.323929769e-02 1.791937923e-02 1514 
1.339313807e+00 5.327578516e+01 1.861357206e+01 3.324084268e+00 3.993068650e-01 2.304793785e+01 1.090000000e-03 4.403000000e-02 1.905000000e-02 1.397000000e-02 2.747000000e-03 1.739000000e-03 2.009000000e-03 2.238000000e-02 1.709000000e-02 1.078000000e-02 5.583000000e-03 1.493000000e-03 1.700000000e-01 4.300000000e-01 1.700000000e-01 2.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 8.262600000e-02 5.933500000e-02 7.019582214e-01 5.588607062e-01 3.385859948e-02 3.771804163e-01 2.880256173e-01 1.816802899e-01 9.409286256e-02 2.516221454e-02 1515 
3.602990749e+00 4.536455820e+01 1.679454422e+01 7.343016360e+00 2.126904551e+00 2.476798592e+01 2.932000000e-03 3.751000000e-02 2.047000000e-02 1.261000000e-02 6.071000000e-03 3.025000000e-03 3.691000000e-03 1.940000000e-02 1.659000000e-02 1.017000000e-02 8.385000000e-03 1.624000000e-03 3.000000000e-01 5.300000000e-01 3.000000000e-01 3.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 8.261800000e-02 5.986000000e-02 6.066474618e-01 4.939859673e-01 6.166054126e-02 3.240895423e-01 2.771466756e-01 1.698964250e-01 1.400768460e-01 2.712996993e-02 1516 
1.641482463e+00 5.758023750e+01 1.555811411e+01 1.478588397e+00 2.946087415e+00 2.079549011e+01 1.336000000e-03 4.759000000e-02 1.719000000e-02 1.168000000e-02 1.222000000e-03 3.606000000e-03 2.809000000e-03 2.402000000e-02 1.690000000e-02 1.011000000e-02 4.251000000e-03 1.850000000e-03 3.600000000e-01 4.200000000e-01 3.600000000e-01 3.000000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.262400000e-02 5.994000000e-02 7.173460496e-01 5.694027361e-01 4.686353020e-02 4.007340674e-01 2.819486153e-01 1.686686687e-01 7.092092092e-02 3.086419753e-02 1517 
4.477505160e+00 5.554417145e+01 5.569267622e+00 1.810821169e+00 8.227935477e-01 3.177544105e+01 3.644000000e-03 4.593000000e-02 2.627000000e-02 4.183000000e-03 1.497000000e-03 1.100000000e-03 3.208000000e-03 2.189000000e-02 2.208000000e-02 9.955000000e-03 3.730000000e-03 9.960000000e-04 1.100000000e-01 3.000000000e-01 1.100000000e-01 2.000000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 8.000000000e-02 8.262400000e-02 6.185900000e-02 6.065186871e-01 5.147997866e-01 5.185987488e-02 3.538692834e-01 3.569407847e-01 1.609305032e-01 6.029842060e-02 1.610113322e-02 1518 
3.761195166e+00 5.661500869e+01 2.277335302e-01 9.020527864e-01 6.301963387e-01 3.786381349e+01 3.061000000e-03 4.681000000e-02 3.130000000e-02 1.710000000e-04 7.460000000e-04 5.370000000e-04 2.495000000e-03 2.156000000e-02 2.540000000e-02 9.999000000e-03 2.967000000e-03 7.740000000e-04 5.000000000e-02 2.300000000e-01 5.000000000e-02 1.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 5.000000000e-02 8.262500000e-02 6.319500000e-02 5.686051437e-01 4.993907746e-01 3.948097160e-02 3.411662315e-01 4.019305325e-01 1.582245431e-01 4.694991692e-02 1.224780441e-02 1519 
3.728733005e+00 4.101266276e+01 1.226073081e+01 5.426861257e+00 1.837282606e+00 3.573372956e+01 3.035000000e-03 3.391000000e-02 2.954000000e-02 9.207000000e-03 4.487000000e-03 2.443000000e-03 3.451000000e-03 1.774000000e-02 2.100000000e-02 1.078000000e-02 7.054000000e-03 1.407000000e-03 2.400000000e-01 4.800000000e-01 2.400000000e-01 3.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.262200000e-02 6.143200000e-02 5.218585849e-01 4.642531580e-01 5.617593437e-02 2.887745800e-01 3.418413856e-01 1.754785779e-01 1.148261492e-01 2.290337284e-02 1520 
3.519806340e+00 5.566995487e+01 1.431029565e+01 1.344955584e+00 3.414108346e+00 2.174087921e+01 2.865000000e-03 4.603000000e-02 1.797000000e-02 1.075000000e-02 1.112000000e-03 3.898000000e-03 3.937000000e-03 2.330000000e-02 1.712000000e-02 9.956000000e-03 4.155000000e-03 1.853000000e-03 3.900000000e-01 4.200000000e-01 3.900000000e-01 3.000000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.262500000e-02 6.032100000e-02 6.872012103e-01 5.513171201e-01 6.526748562e-02 3.862668059e-01 2.838149235e-01 1.650503142e-01 6.888148406e-02 3.071898675e-02 1521 
3.666130709e+00 5.710537117e+01 1.470491507e+01 3.821529393e+00 7.191925557e-01 1.998286110e+01 2.984000000e-03 4.721000000e-02 1.652000000e-02 1.104000000e-02 3.160000000e-03 1.707000000e-03 3.189000000e-03 2.347000000e-02 1.662000000e-02 9.763000000e-03 5.315000000e-03 1.328000000e-03 1.700000000e-01 4.100000000e-01 1.700000000e-01 2.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 8.262100000e-02 5.968500000e-02 7.050265671e-01 5.568065678e-01 5.343051018e-02 3.932311301e-01 2.784619251e-01 1.635754377e-01 8.905085030e-02 2.225014660e-02 1522 
3.802455212e+00 5.121766457e+01 1.802398784e+01 9.624352886e+00 2.650864781e+00 1.468067471e+01 3.095000000e-03 4.235000000e-02 1.214000000e-02 1.354000000e-02 7.958000000e-03 3.551000000e-03 3.987000000e-03 2.133000000e-02 1.356000000e-02 9.096000000e-03 9.554000000e-03 1.723000000e-03 3.600000000e-01 5.600000000e-01 3.600000000e-01 3.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.600000000e-01 8.263400000e-02 5.925000000e-02 6.763559794e-01 5.135189873e-01 6.729113924e-02 3.600000000e-01 2.288607595e-01 1.535189873e-01 1.612489451e-01 2.908016878e-02 1524 
